Epoch,informativeness_train,informativeness_test,disentanglement,completeness,sap
0,0.64634,0.323,0.026619603149796903,0.027889919210132945,0.014000000000000007
10,0.6608,0.37,0.024097670350845278,0.026746528101701573,0.011
20,0.66032,0.368,0.026111432970056903,0.02770001826107827,0.008999999999999998
-999,0.65452,0.35900000000000004,0.027858094463728226,0.032643207933845175,0.003999999999999999
Epoch,informativeness_train,informativeness_test,disentanglement,completeness,sap
0,0.61672,0.346,0.017363845915100744,0.14377387816970638,0.033999999999999996
