Epoch,informativeness_train,informativeness_test,disentanglement,completeness,sap
0,0.5607,0.20700000000000002,0.006898861537911638,0.010338304608243233,0.030999999999999993
10,0.63832,0.297,0.027913542776974554,0.02738708621304089,0.019000000000000003
20,0.63628,0.33899999999999997,0.03873336890397236,0.03758197481902057,0.011000000000000006
-999,0.6389400000000001,0.319,0.03645760692275605,0.03517853805315459,0.011
Epoch,informativeness_train,informativeness_test,disentanglement,completeness,sap
0,0.50264,0.148,0.005984518163478095,0.006282909299475638,0.023
10,0.52964,0.164,0.006529044899081846,0.008000903776299783,0.014999999999999986
20,0.5365800000000001,0.181,0.019898404926973576,0.023432730394962856,0.011999999999999995
